ID,Sensor1,Sensor2,Sensor3,Sensor4,Compound
3227,4071548,8141260,16656315,202311,Ethanol
3228,4030112,8115010,17219556,200756,Ethanol
3229,4017811,8152520,16814229,197957,Ethanol
3230,4126511,8281940,17018425,197357,Ethanol
3231,4058902,8299610,16998035,201069,Ethanol
3232,4139931,8251450,17212407,199202,Ethanol
3233,4087598,8206370,17104238,197317,Ethanol
3234,4071373,8186050,17106172,202136,Ethanol
3235,3985340,8165980,16667941,201818,Ethanol
3236,4143533,8180980,17015641,201961,Ethanol
3237,4037604,8179110,16996114,202014,Ethanol
3238,4019626,8185930,16564420,201586,Ethanol
3239,4133910,8108960,17099372,197570,Ethanol
3240,4053192,8068580,16628105,202265,Ethanol
3241,4070875,8132040,16842897,201990,Ethanol
3242,4141813,7993260,16891305,200884,Ethanol
3243,4136396,7997610,16982168,200920,Ethanol
3244,4075027,8001500,17068281,201736,Ethanol
3245,4015452,7985720,16751222,203301,Ethanol
3246,4061038,7953310,16476677,197287,Ethanol
3247,4144676,7967150,16543706,197597,Ethanol
3248,4060857,7954920,16569265,199055,Ethanol
3249,4034441,8014240,17018780,202822,Ethanol
3250,4075431,8026870,17101104,201233,Ethanol
3251,4126249,8002020,16597816,199254,Ethanol
3252,4133929,8020500,16820577,198454,Ethanol
3253,4144871,8034970,16721269,199062,Ethanol
3254,3987444,8072400,16655513,201981,Ethanol
3255,8439610,35894200,35894200,350073,Methanol
3256,8287160,35541000,35541000,350267,Methanol
3257,8233040,35384100,35384100,350982,Methanol
3258,8080010,35313600,35313600,350604,Methanol
3259,8300720,41618000,41618000,350823,Methanol
3260,8274630,43457500,43457500,350362,Methanol
3261,8211180,43762700,43762700,350526,Methanol
3262,8150590,43828000,43828000,349949,Methanol
3263,8242250,43692800,43692800,349918,Methanol
3264,8529310,43387900,43387900,350072,Methanol
3265,8513020,27176900,27176900,350036,Methanol
3266,8598390,26630200,26630200,349865,Methanol
3267,8401030,26106900,26106900,349161,Methanol
3268,8363930,38948000,38948000,349203,Methanol
3269,8664880,46329600,46329600,349346,Methanol
3270,8581060,41032700,41032700,349505,Methanol
3271,8596800,42681700,42681700,349199,Methanol
3272,8546930,45466600,45466600,349249,Methanol
3273,8167560,45314700,45314700,349308,Methanol
3274,8306780,38669000,38669000,349420,Methanol
3275,8280570,35570000,35570000,349127,Methanol
3276,8255580,36096600,36096600,348976,Methanol
3277,8232000,41666200,41666200,349014,Methanol
3278,8214800,42024900,42024900,348791,Methanol
3279,8220800,38526400,38526400,348951,Methanol
3280,8250420,38398600,38398600,348929,Methanol
3281,8311400,33856500,33856500,349057,Methanol
3282,8343070,27552500,27552500,348851,Methanol
3283,8410600,30835400,30835400,348289,Methanol
3284,8423030,31328500,31328500,348548,Methanol
3285,8342960,30496200,30496200,348370,Methanol
3286,8268020,30249200,30249200,348968,Methanol
3287,8237430,30517000,30517000,348995,Methanol
3288,8312270,31273400,31273400,349250,Methanol
3289,8350020,31418700,31418700,348462,Methanol
3290,8294200,31007600,31007600,348080,Methanol
3291,8232930,30980300,30980300,348213,Methanol
3292,8251190,30502600,30502600,348136,Methanol
3293,8274740,30066600,30066600,348065,Methanol
3294,8273170,31116500,31116500,347895,Methanol
3295,8313860,29138900,29138900,347712,Methanol
3296,8285900,29656500,29656500,347500,Methanol
3297,8231010,29730500,29730500,347450,Methanol
3298,8167260,27116600,27116600,347317,Methanol
3299,8165080,29466100,29466100,347300,Methanol
3300,8241960,29184200,29184200,347244,Methanol
3301,8224420,28412700,28412700,347116,Methanol
3302,8211110,28514800,28514800,346975,Methanol
3303,8060930,28340700,28340700,346870,Methanol
3304,8101070,28260400,28260400,346867,Methanol
3305,8202830,28126500,28126500,346291,Methanol
3306,8198870,27843800,27843800,346112,Methanol
3307,8200430,26649500,26649500,346054,Methanol
3308,8163630,26929800,26929800,345837,Methanol
3309,8186440,25925500,25925500,346257,Methanol
3310,8163750,25158100,25158100,346193,Methanol
3311,8191970,24802200,24802200,345761,Methanol
3312,8251810,24246300,24246300,345508,Methanol
3313,8235840,24279900,24279900,345585,Methanol
3314,8273020,24426600,24426600,345672,Methanol
3315,8352790,24486900,24486900,345322,Methanol
3316,8078080,24646700,24646700,345653,Methanol
3317,8058710,26814200,26814200,345412,Methanol
3318,8101320,24964300,24964300,344858,Methanol
3319,8156000,22983800,22983800,344742,Methanol
3320,8118680,22851200,22851200,345379,Methanol
3321,8118000,22694900,22694900,345494,Methanol
3322,8076470,25267900,25267900,345256,Methanol
3323,8072740,23099800,23099800,345323,Methanol
3324,8047780,22578000,22578000,344869,Methanol
3325,8025510,22542500,22542500,345056,Methanol
3326,8016140,21771400,21771400,345208,Methanol
3327,8015920,22562600,22562600,345167,Methanol
3328,7979620,22118600,22118600,345050,Methanol
3329,7901810,22221400,22221400,344584,Methanol
3330,7692790,22509400,22509400,345122,Methanol
3331,7657070,22554100,22554100,345272,Methanol
3332,7643800,22504600,22504600,345324,Methanol
3333,7625810,22925100,22925100,345510,Methanol
3334,7611850,22849300,22849300,345264,Methanol
3335,7610920,22980700,22980700,345510,Methanol
3336,7607010,23044300,23044300,345425,Methanol
3337,7574400,22995000,22995000,345325,Methanol
3338,7570060,23063100,23063100,345370,Methanol
3339,7557850,23027600,23027600,345125,Methanol
3340,7572440,23108500,23108500,345391,Methanol
3341,7572880,23130700,23130700,345075,Methanol
3342,7590270,22885800,22885800,344790,Methanol
3343,7581870,23071600,23071600,344750,Methanol
3344,7655080,23219400,23219400,344466,Methanol
3345,7640620,23018900,23018900,344210,Methanol
3346,7631460,23298800,23298800,344176,Methanol
3347,7528890,23272400,23272400,344334,Methanol
3348,7485460,23245500,23245500,344368,Methanol
3349,7472430,23298300,23298300,344096,Methanol
3350,7480930,23442900,23442900,344023,Methanol
3351,7499550,23308100,23308100,343724,Methanol
3352,7511450,23454000,23454000,343440,Methanol
3353,7553750,23222100,23222100,343482,Methanol
3354,7471190,23295200,23295200,343451,Methanol
3355,7430500,23224200,23224200,343499,Methanol
3356,7409850,23196700,23196700,343511,Methanol
3357,7364450,23149200,23149200,343748,Methanol
3358,7347900,23166200,23166200,343681,Methanol
3359,7339470,23328800,23328800,343710,Methanol
3360,7310920,23421900,23421900,343393,Methanol
3361,7170730,23602000,23602000,343416,Methanol
3362,7176770,23593000,23593000,343852,Methanol
3363,7292920,23541300,23541300,344181,Methanol
3364,7303060,23663300,23663300,343983,Methanol
3365,7268040,23835900,23835900,343990,Methanol
3366,7427010,23836900,23836900,344404,Methanol
3367,7567560,23671600,23671600,344372,Methanol
3368,7525750,23844800,23844800,344128,Methanol
3369,7495750,23828600,23828600,343886,Methanol
3370,7449110,23967600,23967600,343790,Methanol
3371,7441360,23857800,23857800,343514,Methanol
3372,7465000,23899000,23899000,343242,Methanol
3373,7544130,24080400,24080400,343387,Methanol
3374,7533070,24095200,24095200,343465,Methanol
3375,7509280,24087900,24087900,343572,Methanol
3376,7460510,24123700,24123700,343311,Methanol
3377,7468970,24106100,24106100,343579,Methanol
3378,7496650,24166500,24166500,343299,Methanol
3379,7483860,24194500,24194500,343504,Methanol
3380,7438490,24303000,24303000,343463,Methanol
3381,7407850,24248700,24248700,343432,Methanol
3382,7331930,24266300,24266300,343602,Methanol
3383,7349280,24421800,24421800,344075,Methanol
3384,7353770,24483000,24483000,344313,Methanol
3385,7376280,24453700,24453700,344580,Methanol
3386,7374950,24414000,24414000,344416,Methanol
3387,7363420,24484500,24484500,344550,Methanol
3388,7366990,24398100,24398100,344280,Methanol
3389,7356280,24466000,24466000,344294,Methanol
3390,7332330,24549100,24549100,344463,Methanol
3391,7294400,24542300,24542300,344427,Methanol
3392,7190800,24427100,24427100,344561,Methanol
3393,7273140,24398000,24398000,344435,Methanol
3394,7221590,24365600,24365600,344283,Methanol
3395,7198650,24335500,24335500,344417,Methanol
3396,7170260,24365400,24365400,344393,Methanol
3397,7157430,24517900,24517900,344408,Methanol
3398,7142500,24515000,24515000,344745,Methanol
3399,7131490,24551600,24551600,344359,Methanol
3400,7144820,24502300,24502300,344351,Methanol
3401,7125620,24388500,24388500,344471,Methanol
3402,7104720,24393300,24393300,344758,Methanol
3403,7122320,24470100,24470100,345051,Methanol
3404,7115880,24439900,24439900,344914,Methanol
3405,7093630,24232800,24232800,344895,Methanol
3406,6680690,24196500,24196500,344771,Methanol
3407,6700470,24316800,24316800,344884,Methanol
3408,6696010,24420300,24420300,344963,Methanol
3409,6788970,24462800,24462800,344723,Methanol
3410,6832820,24552900,24552900,344514,Methanol
3411,6845720,24591400,24591400,344186,Methanol
3412,6844840,24703000,24703000,344173,Methanol
3413,6860220,24854900,24854900,343840,Methanol
3414,6900400,24910200,24910200,343757,Methanol
3415,6886440,24880200,24880200,343315,Methanol
3416,6849380,24916000,24916000,343005,Methanol
3417,6872880,25199000,25199000,343166,Methanol
3418,6897050,25257500,25257500,343269,Methanol
3419,6934160,25352000,25352000,343048,Methanol
3420,6941430,25329600,25329600,342311,Methanol
3421,6953800,25192900,25192900,341785,Methanol
3422,6944200,25195900,25195900,341728,Methanol
3423,6905850,25190100,25190100,341418,Methanol
3424,6896390,25151900,25151900,341318,Methanol
3425,6908310,25109800,25109800,341310,Methanol
3426,6836100,24967500,24967500,341170,Methanol
3427,6791830,25000100,25000100,340719,Methanol
3428,6804370,25075500,25075500,340290,Methanol
3429,6856850,25048700,25048700,340200,Methanol
3430,6890620,25007300,25007300,339979,Methanol
3431,6847610,24950800,24950800,340095,Methanol
3432,6863320,24854300,24854300,340231,Methanol
3433,6895950,24690600,24690600,339224,Methanol
3434,6897220,24540600,24540600,339082,Methanol
3435,6870260,24743700,24743700,338840,Methanol
3436,6828130,24658200,24658200,338678,Methanol
3437,6820950,24398600,24398600,338561,Methanol
3438,6834060,24216700,24216700,337976,Methanol
3439,6800700,28104700,24708400,337572,Methanol
3440,6643710,25200100,25200100,336956,Methanol
3441,6590890,25169600,25169600,336441,Methanol
3442,6527390,22366017,22736486,336265,Methanol
3443,6531860,22435237,22572253,336149,Methanol
3444,6499340,22866549,23292781,335758,Methanol
3445,6497690,22215733,23410376,335692,Methanol
3446,6566940,22201016,22501920,335557,Methanol
3447,6643000,21982764,21833994,334644,Methanol
3448,6630540,23283047,22387782,334979,Methanol
3449,6262120,23190627,22132397,334678,Methanol
3450,5566590,23139430,22308355,334449,Methanol
3451,5535110,22874412,21846282,334354,Methanol
3452,5738800,22022242,22379993,333932,Methanol
3453,5757590,22052013,22999413,333566,Methanol
3454,5745210,23074148,23434539,333424,Methanol
3455,5676920,22687309,23613007,333431,Methanol
3456,5604780,22453698,23110430,333474,Methanol
3457,5542750,23172600,22490695,333170,Methanol
3458,5500360,22780361,22470868,332687,Methanol
3459,5500350,23066459,22381009,331927,Methanol
3460,5564340,23663464,22930327,332085,Methanol
3461,5457900,22815065,22902070,331517,Methanol
3462,5435820,23623462,22001874,331748,Methanol
3463,5434790,22304436,23421279,331156,Methanol
3464,5426750,23341210,23138637,330592,Methanol
3465,5438120,23634221,22316054,330305,Methanol
3466,5402860,22315681,22261599,330160,Methanol
3467,5367430,22816661,23682939,330119,Methanol
3468,5376840,22145760,23133203,329875,Methanol
3469,5387230,22398444,23743967,329714,Methanol
3470,5421350,23875121,22761627,329298,Methanol
3471,5400500,22109078,23850727,329361,Methanol
3472,5428330,22006474,23068706,329373,Methanol
3473,5421610,23534398,23779115,329163,Methanol
3474,5404050,23685340,23748550,328793,Methanol
3475,5392790,23183429,23881510,328433,Methanol
3476,5324450,23219795,23141661,328035,Methanol
3477,5277020,21953673,23217703,327969,Methanol
3478,5308330,22395493,22339247,327768,Methanol
3479,5327790,22350410,23535653,327586,Methanol
3480,5307620,22089114,22313747,327118,Methanol
3481,5277310,22469739,23495679,326983,Methanol
3482,5240480,22754990,23722895,327119,Methanol
3483,5305580,23763593,23307965,326848,Methanol
3484,5326600,23308832,22643344,326419,Methanol
3485,5374530,22128416,22271175,325958,Methanol
3486,5154570,22374855,23058451,325478,Methanol
3487,5156490,23602187,23472134,325263,Methanol
3488,5152410,22034908,23823058,324853,Methanol
3489,5150220,23416865,21928561,324537,Methanol
3490,5147010,23571144,23922460,324302,Methanol
3491,5156410,22286222,23793029,324433,Methanol
3492,5165090,23788523,23213529,324164,Methanol
3493,5170680,23225688,23596478,324451,Methanol
3494,5169530,22790940,22701138,323785,Methanol
3495,5170630,23401412,22048502,323618,Methanol
3496,5167660,23349620,22843950,323301,Methanol
3497,5179420,22952021,21918087,323479,Methanol
3498,5172470,23348294,23723100,323176,Methanol
3499,5178670,23071624,23787145,323019,Methanol
3500,5165620,22399361,23769006,322931,Methanol
3501,5169860,23608860,22416412,323078,Methanol
3502,5196060,22485953,23574671,322684,Methanol
3503,5208150,22645568,21950585,322519,Methanol
3504,5210500,23091318,23791908,322325,Methanol
3505,5199820,23985215,22395709,321940,Methanol
3506,5184830,21889997,23333079,321733,Methanol
3507,5189590,22067281,22134728,321829,Methanol
3508,5189130,22863715,22004867,321964,Methanol
3509,5191500,22315778,23527677,321931,Methanol
3510,5182710,22808477,23563617,321796,Methanol
3511,5189670,22495850,21993988,321505,Methanol
3512,5194960,23809656,23589891,321291,Methanol
3513,5194500,22976314,23568169,321173,Methanol
3514,5203700,22367756,22812993,320910,Methanol
3515,5208960,22031122,22888021,320452,Methanol
3516,5200850,23781631,23575673,320450,Methanol
3517,5195440,22943100,22136377,320317,Methanol
3518,5189260,22004376,22793509,320320,Methanol
3519,5171540,23749415,23351860,320188,Methanol
3520,5146890,21824338,22675602,320467,Methanol
3521,5183970,22415793,22129269,320102,Methanol
3522,5168780,23456560,22555468,319850,Methanol
3523,5155500,21814365,22174760,319817,Methanol
3524,5176730,21791225,23631794,319708,Methanol
3525,5186960,23609860,22961657,319470,Methanol
3526,5182060,22514431,23104795,319238,Methanol
3527,5190030,21937116,23987249,319100,Methanol
3528,5194310,23334373,21958950,318976,Methanol
3529,5174840,23547954,22412946,318701,Methanol
3530,5160550,23348569,22520717,318436,Methanol
3531,5176240,23372298,23199654,318068,Methanol
3532,5204540,23425579,22355030,317608,Methanol
3533,5193580,21787632,22401707,317371,Methanol
3534,5195400,23473121,23444224,316892,Methanol
3535,5208350,22620880,23382195,316772,Methanol
3536,5202060,23284590,23780940,316826,Methanol
3537,5188590,22843940,23432453,317030,Methanol
3538,5213800,21910025,22768050,317163,Methanol
3539,5221640,22267490,23289493,317176,Methanol
3540,5214940,22017789,22477786,317178,Methanol
3541,5202310,23690782,23870199,317222,Methanol
3542,5200320,22463874,21931620,316951,Methanol
3543,5191850,23547103,21971288,316827,Methanol
3544,5196030,23743328,23085798,316798,Methanol
3545,5187910,23320854,23215500,316675,Methanol
3546,5182220,23942263,22873342,316442,Methanol
3547,5176190,23737969,22773543,316301,Methanol
3548,5188300,22798000,23354638,316334,Methanol
3549,5176600,21951139,22555763,316158,Methanol
3550,5180520,23373266,22566974,315711,Methanol
3551,5185050,22342034,22251052,315641,Methanol
3552,5188920,22717851,23617166,315786,Methanol
3553,5191870,21808526,23584788,315677,Methanol
3554,5190340,23335891,23329442,315642,Methanol
3555,5186460,22023651,21971750,315263,Methanol
3556,5187210,22951077,23213222,315087,Methanol
3557,5180430,23650625,22139382,315165,Methanol
3558,5191050,23911822,23871218,315240,Methanol
3559,5194870,21926556,22746675,315325,Methanol
3560,5193620,21961447,22261742,315244,Methanol
3561,5197790,22439372,23217082,315155,Methanol
3562,5192610,23002134,23131153,315759,Methanol
3563,5193330,21815189,22632646,315710,Methanol
3564,5198940,23530797,23266001,315694,Methanol
3565,5202540,22598114,23909296,315850,Methanol
3566,5204040,23977443,23565502,315685,Methanol
3567,5198770,23437784,23094027,315549,Methanol
3568,5203430,23703795,22621638,315868,Methanol
3569,5203600,23622593,22021951,315433,Methanol
3570,5199540,23793859,21893439,315227,Methanol
3571,5206370,22495098,22467511,315302,Methanol
3572,5221690,23902710,23904266,315012,Methanol
3573,5228370,23280041,23008890,315347,Methanol
3574,5236120,22994290,23693698,315252,Methanol
3575,5228950,23262052,23344970,315320,Methanol
3576,5216460,22973749,22897704,315749,Methanol
3577,5222660,23482469,22624207,315712,Methanol
3578,5233960,23231742,23755301,315816,Methanol
3579,5245890,22972107,23681471,316113,Methanol
3580,5252510,22920720,23926420,315703,Methanol
3581,5258410,22169745,23735771,315449,Methanol
3582,5254900,22921633,23835030,315182,Methanol
3583,5250330,22556877,22432286,315307,Methanol
3584,5246070,22676763,23967441,315323,Methanol
3585,5230860,23579687,23370692,315525,Methanol
3586,5226430,21891442,22475329,315059,Methanol
3587,5208980,22417248,22449434,315003,Methanol
3588,5204430,23403422,22163212,315147,Methanol
3589,5218370,22959633,22590859,314843,Methanol
3590,5232860,23482331,22949511,314806,Methanol
3591,5205630,22098444,23764619,314501,Methanol
3592,5199840,21795863,23686026,314371,Methanol
3593,5205030,22253730,23734163,314606,Methanol
3594,5217160,21814717,23787798,314968,Methanol
3595,5247420,21837751,23651845,315194,Methanol
3596,5266020,22512113,22873186,314945,Methanol
3597,5286390,23181692,22367753,314773,Methanol
3598,5280410,22261132,23440984,314939,Methanol
3599,5291110,22168029,22875576,315584,Methanol
3600,5306600,23817035,21786515,315516,Methanol
3601,5311390,22761438,23674494,315390,Methanol
3602,5295070,23638744,23190315,315262,Methanol
3603,5294590,22003821,22219174,315367,Methanol
3604,5285660,23468460,23547512,315247,Methanol
3605,5293550,23559611,23928276,315024,Methanol
3606,5308660,22318439,22727885,314658,Methanol
3607,5310620,23440421,23812437,314955,Methanol
3608,5312840,22485316,22820232,314802,Methanol
3609,5304140,23995417,22145143,315086,Methanol
3610,5303950,23249111,22503557,314993,Methanol
3611,5308770,22920461,22001561,314819,Methanol
3612,5304870,22002690,22452282,314730,Methanol
3613,5299170,22761701,23458653,315164,Methanol
3614,5295120,23246169,21882182,315343,Methanol
3615,5297310,21830338,23863326,315497,Methanol
3616,5300810,23804417,22375992,315602,Methanol
3617,5305910,23919596,23901277,315623,Methanol
3618,5296180,22538578,21892144,315549,Methanol
3619,5296690,22564290,22924619,315361,Methanol
3620,5300700,23564280,23666523,315311,Methanol
3621,5296770,22689338,22160823,315302,Methanol
3622,5301950,21836106,22893856,315563,Methanol
3623,5308070,23481442,23211920,315818,Methanol
3624,5317860,21782171,23146001,315967,Methanol
3625,5315590,22475912,23103825,315992,Methanol
3626,5277030,23526378,22137133,315993,Methanol
